timestamp,Open,High,Low,Close,Volume,Return,VIX,Symbol,Company
2017-09-06,614.0,617.0,610.5,611.6939,3653.0,-0.012492888650965095,11.630000114440918,0QOQ.LON,0QOQ.LON
2017-09-07,611.0,615.5,610.5,610.5244,6316.0,-0.0019119039768092927,11.550000190734863,0QOQ.LON,0QOQ.LON
2017-09-08,614.0,616.5,610.0,614.5,6134.0,0.006511779054203304,12.119999885559082,0QOQ.LON,0QOQ.LON
2017-09-11,617.5,630.0,614.5676,625.1123,4609.0,0.017269812855980504,10.729999542236328,0QOQ.LON,0QOQ.LON
2017-09-12,664.5,677.0244,655.5,655.9156,4036.0,0.04927642601177418,10.579999923706055,0QOQ.LON,0QOQ.LON
2017-09-13,651.5,654.0,644.25,649.0965,10216.0,-0.010396307085850709,10.5,0QOQ.LON,0QOQ.LON
2017-09-14,656.5,657.5,654.0,656.0,5462.0,0.010635552648951219,10.4399995803833,0QOQ.LON,0QOQ.LON
2017-09-15,661.25,661.25,652.5,657.3411,8696.0,0.0020443597560975135,10.170000076293945,0QOQ.LON,0QOQ.LON
2017-09-18,655.0,658.0,655.0,657.0723,12466.0,-0.0004089201177287505,10.149999618530273,0QOQ.LON,0QOQ.LON
2017-09-19,657.0,663.6275,655.5,662.8342,3999.0,0.008769050224762154,10.180000305175781,0QOQ.LON,0QOQ.LON
2017-09-20,660.0,662.9375,657.0,661.9272,4405.0,-0.0013683663275070312,9.779999732971191,0QOQ.LON,0QOQ.LON
2017-09-21,663.9375,664.5,656.0,657.5723,7541.0,-0.006579122296228257,9.670000076293945,0QOQ.LON,0QOQ.LON
2017-09-22,657.4375,664.5,654.5375,658.217,3192.0,0.0009804245099740427,9.59000015258789,0QOQ.LON,0QOQ.LON
2017-09-25,657.75,659.0,656.0,656.7654,1265.0,-0.002205351730508287,10.210000038146973,0QOQ.LON,0QOQ.LON
2017-09-26,654.5,654.8406,645.0,649.1675,1965.0,-0.011568666680674689,10.170000076293945,0QOQ.LON,0QOQ.LON
2017-09-27,645.0,645.5,642.5625,643.9705,5106.0,-0.008005637990195158,9.869999885559082,0QOQ.LON,0QOQ.LON
2017-09-28,643.0,646.0,639.9375,645.5777,1687.0,0.0024957664986207106,9.550000190734863,0QOQ.LON,0QOQ.LON
2017-09-29,649.0,657.0723,647.8019,653.887,2924.0,0.01287110753670695,9.510000228881836,0QOQ.LON,0QOQ.LON
2017-10-02,653.5,656.0,651.5,655.0721,1598.0,0.0018123926611173236,9.449999809265137,0QOQ.LON,0QOQ.LON
2017-10-03,655.0,656.0,652.5,655.5,2336.0,0.0006532105397254462,9.510000228881836,0QOQ.LON,0QOQ.LON
2017-10-04,655.5,658.0,654.4375,656.519,1550.0,0.0015545385202135886,9.630000114440918,0QOQ.LON,0QOQ.LON
2017-10-05,657.0,661.5,654.9709,661.0727,10761.0,0.006936128276561648,9.1899995803833,0QOQ.LON,0QOQ.LON
2017-10-06,660.5,663.9356,658.0,658.0724,10051.0,-0.004538532600121048,9.649999618530273,0QOQ.LON,0QOQ.LON
2017-10-09,658.4932,663.3979,657.0055,660.065,5771.0,0.0030279343123948976,10.329999923706055,0QOQ.LON,0QOQ.LON
2017-10-10,663.5,667.5,660.0,664.0,6377.0,0.005961534091339482,10.079999923706055,0QOQ.LON,0QOQ.LON
2017-10-11,667.5,669.0,663.0,666.1899,6809.0,0.0032980421686745753,9.850000381469727,0QOQ.LON,0QOQ.LON
2017-10-12,666.5,669.9375,662.0,669.4394,6366.0,0.004877738314555735,9.90999984741211,0QOQ.LON,0QOQ.LON
2017-10-13,669.25,671.0,667.9375,669.3158,7413.0,-0.00018463209664687508,9.609999656677246,0QOQ.LON,0QOQ.LON
2017-10-16,671.5,673.8067,666.0,671.9261,8726.0,0.00389995275772681,9.90999984741211,0QOQ.LON,0QOQ.LON
2017-10-17,670.0,673.0,666.9375,669.1003,10214.0,-0.004205522006065943,10.3100004196167,0QOQ.LON,0QOQ.LON
2017-10-18,671.5,674.0,669.0,669.5736,2378.0,0.0007073677892539543,10.069999694824219,0QOQ.LON,0QOQ.LON
2017-10-19,670.5,672.4636,667.0,669.3302,11925.0,-0.000363514929501485,10.050000190734863,0QOQ.LON,0QOQ.LON
2017-10-20,672.0,675.0,670.0,671.0738,2540.0,0.00260499227436628,9.970000267028809,0QOQ.LON,0QOQ.LON
2017-10-23,670.0,672.96,670.0,671.5,2421.0,0.0006351015342873634,11.069999694824219,0QOQ.LON,0QOQ.LON
2017-10-24,673.0,673.0,661.5,663.1812,12910.0,-0.012388384214445325,11.15999984741211,0QOQ.LON,0QOQ.LON
2017-10-25,660.125,668.9375,659.0,666.0,9521.0,0.004250422056596204,11.229999542236328,0QOQ.LON,0QOQ.LON
2017-10-26,667.5,672.5,664.0,668.2233,6716.0,0.0033382882882881937,11.300000190734863,0QOQ.LON,0QOQ.LON
2017-10-27,674.5,674.5,668.5,671.6667,3710.0,0.00515306784423708,9.800000190734863,0QOQ.LON,0QOQ.LON
2017-10-30,668.25,668.25,665.123,666.3598,4413.0,-0.007901091419300732,10.5,0QOQ.LON,0QOQ.LON
2017-10-31,665.5,671.2388,664.1612,671.0738,3749.0,0.0070742562801657805,10.180000305175781,0QOQ.LON,0QOQ.LON
2017-11-01,672.5,675.5,667.2215,672.0764,12546.0,0.001494023459118754,10.199999809265137,0QOQ.LON,0QOQ.LON
2017-11-02,674.0,674.0,670.0,670.69,2173.0,-0.0020628607104786756,9.930000305175781,0QOQ.LON,0QOQ.LON
2017-11-03,674.0625,678.4375,671.9463,676.9255,7320.0,0.009297141749541549,9.140000343322754,0QOQ.LON,0QOQ.LON
2017-11-06,680.5,680.5,674.0,677.4592,20099.0,0.0007884176323686987,9.399999618530273,0QOQ.LON,0QOQ.LON
2017-11-07,673.0,680.3878,673.0,675.0,14986.0,-0.003630034103898838,9.890000343322754,0QOQ.LON,0QOQ.LON
2017-11-08,674.5,675.9866,667.5,669.5,27639.0,-0.008148148148148127,9.779999732971191,0QOQ.LON,0QOQ.LON
2017-11-09,671.5,674.0,657.0,662.918,29373.0,-0.00983121732636294,10.5,0QOQ.LON,0QOQ.LON
2017-11-10,656.0,662.7998,654.5,659.0,12153.0,-0.005910233241517071,11.289999961853027,0QOQ.LON,0QOQ.LON
2017-11-13,656.5,660.5964,650.9284,651.0,1100.0,-0.012139605462822445,11.5,0QOQ.LON,0QOQ.LON
2017-11-14,662.0,662.0,651.5,656.0,3295.0,0.007680491551459223,11.59000015258789,0QOQ.LON,0QOQ.LON
2017-11-15,649.75,656.0,649.0,652.4282,770.0,-0.0054448170731707934,13.130000114440918,0QOQ.LON,0QOQ.LON
2017-11-16,651.0625,661.75,651.0,659.3391,3796.0,0.010592583214520834,11.760000228881836,0QOQ.LON,0QOQ.LON
2017-11-17,658.5,662.75,655.25,655.27,2525.0,-0.0061714829288905815,11.430000305175781,0QOQ.LON,0QOQ.LON
2017-11-20,656.0,667.945,655.5,666.57,133.0,0.017244799853495696,10.649999618530273,0QOQ.LON,0QOQ.LON
2017-11-21,667.5625,671.0,665.0,670.5,192.0,0.005895854898960273,9.729999542236328,0QOQ.LON,0QOQ.LON
2017-11-22,671.0,671.0,667.0,668.1975,148.0,-0.0034340044742728892,9.880000114440918,0QOQ.LON,0QOQ.LON
2017-11-23,665.0,670.48,665.0,670.48,33.0,0.0034159062253300565,,0QOQ.LON,0QOQ.LON
2017-11-24,672.5,672.75,669.5,670.93,299.0,0.0006711609593126333,9.670000076293945,0QOQ.LON,0QOQ.LON
2017-11-27,673.25,673.25,666.0,670.2701,400.0,-0.0009835601329497567,9.869999885559082,0QOQ.LON,0QOQ.LON
2017-11-28,669.0,674.0,668.5,673.53,247.0,0.004863561719372633,10.029999732971191,0QOQ.LON,0QOQ.LON
2017-11-29,672.25,673.75,670.0,671.8007,165.0,-0.00256751740828165,10.699999809265137,0QOQ.LON,0QOQ.LON
2017-11-30,664.5,676.0,658.75,671.5197,1218.0,-0.00041827881393996513,11.279999732971191,0QOQ.LON,0QOQ.LON
2017-12-01,675.0,675.0,667.0,667.4266,398.0,-0.00609527911094776,11.430000305175781,0QOQ.LON,0QOQ.LON
2017-12-04,672.5,673.75,668.0,669.235,351.0,0.0027095114279234167,11.680000305175781,0QOQ.LON,0QOQ.LON
2017-12-05,669.5,670.0,665.25,668.0,399.0,-0.0018453906325879288,11.329999923706055,0QOQ.LON,0QOQ.LON
2017-12-06,663.0,667.0,662.5,664.5,345.0,-0.0052395209580838875,11.020000457763672,0QOQ.LON,0QOQ.LON
2017-12-07,669.0,669.75,666.5,668.4353,105.0,0.005922197140707297,10.15999984741211,0QOQ.LON,0QOQ.LON
2017-12-08,668.625,673.0,668.625,670.0671,584.0,0.002441223555967209,9.579999923706055,0QOQ.LON,0QOQ.LON
2017-12-11,672.0,672.0,662.9086,664.77,660.0,-0.007905327690316377,9.34000015258789,0QOQ.LON,0QOQ.LON
2017-12-12,666.0,666.0,661.5,663.4637,300.0,-0.001965040540337193,9.920000076293945,0QOQ.LON,0QOQ.LON
2017-12-13,662.5,670.0,660.5,661.5825,373.0,-0.0028354226463331855,10.180000305175781,0QOQ.LON,0QOQ.LON
2017-12-14,665.0,670.0457,663.5,664.77,445.0,0.004817993220800121,10.489999771118164,0QOQ.LON,0QOQ.LON
2017-12-15,667.0,670.0816,664.75,664.9125,212.0,0.00021435985378404077,9.420000076293945,0QOQ.LON,0QOQ.LON
2017-12-18,672.5,672.5,670.0,671.1345,306.0,0.009357622243528319,9.529999732971191,0QOQ.LON,0QOQ.LON
2017-12-19,672.5,672.5,666.25,669.7208,351.0,-0.0021064332112266104,10.029999732971191,0QOQ.LON,0QOQ.LON
2017-12-20,668.0625,670.75,663.0625,665.0,222.0,-0.007048907544756067,9.720000267028809,0QOQ.LON,0QOQ.LON
2017-12-21,664.025,669.0,664.025,669.0,562.0,0.006015037593984918,9.619999885559082,0QOQ.LON,0QOQ.LON
2017-12-22,665.75,667.0,664.75,667.0,36.0,-0.002989536621823663,9.899999618530273,0QOQ.LON,0QOQ.LON
2017-12-27,667.0,672.25,666.25,666.27,188.0,-0.001094452773613197,10.470000267028809,0QOQ.LON,0QOQ.LON
2017-12-28,672.5,673.5,669.5,669.5,173.0,0.00484788449127227,10.180000305175781,0QOQ.LON,0QOQ.LON
2017-12-29,670.0,670.0,667.0,669.25,47.0,-0.00037341299477222645,11.039999961853027,0QOQ.LON,0QOQ.LON
2018-01-02,668.0,668.0,668.0,668.0,413.0,-0.0018677624206201449,9.770000457763672,0QOQ.LON,0QOQ.LON
2018-01-03,674.025,677.0,666.0,667.0,85.0,-0.0014970059880239361,9.149999618530273,0QOQ.LON,0QOQ.LON
2018-01-04,670.5,676.0628,667.5,676.0628,1146.0,0.013587406296851734,9.220000267028809,0QOQ.LON,0QOQ.LON
2018-01-05,684.5,689.5,684.5,689.5,1415.0,0.01987566835506982,9.220000267028809,0QOQ.LON,0QOQ.LON
2018-01-08,689.5,689.5,685.0,685.8131,752.0,-0.005347208121827429,9.520000457763672,0QOQ.LON,0QOQ.LON
2018-01-09,687.5,690.5,686.475,690.5,179.0,0.006834077680930806,10.079999923706055,0QOQ.LON,0QOQ.LON
2018-01-10,689.5,689.5,689.475,689.475,54.0,-0.001484431571325051,9.819999694824219,0QOQ.LON,0QOQ.LON
2018-01-11,691.975,691.975,689.975,691.475,437.0,0.0029007578229811593,9.880000114440918,0QOQ.LON,0QOQ.LON
2018-01-12,701.5,701.5,701.5,701.5,13.0,0.014497993419863242,10.15999984741211,0QOQ.LON,0QOQ.LON
2018-01-15,714.5,714.5,714.5,714.5,31.0,0.018531717747683585,,0QOQ.LON,0QOQ.LON
2018-01-16,718.5,722.5,718.5,722.5,292.0,0.011196641007697794,11.65999984741211,0QOQ.LON,0QOQ.LON
2018-01-17,719.0,719.0,719.0,719.0,34.0,-0.0048442906574394096,11.90999984741211,0QOQ.LON,0QOQ.LON
2018-01-18,724.0,724.5,722.5,722.5,115.0,0.004867872044506338,12.220000267028809,0QOQ.LON,0QOQ.LON
2018-01-19,722.975,731.975,722.975,731.5,206.0,0.01245674740484426,11.270000457763672,0QOQ.LON,0QOQ.LON
